370.85	0.194024	1.64425	0.198874	1.66406
371.113	0.194355	1.64567	0.199082	1.66716
371.375	0.194686	1.64709	0.199286	1.67025
371.639	0.195016	1.64851	0.199486	1.67333
371.902	0.195345	1.64993	0.199682	1.67639
372.166	0.195675	1.65134	0.199874	1.67945
372.43	0.196004	1.65276	0.200062	1.68249
372.695	0.196332	1.65417	0.200245	1.68553
372.96	0.19666	1.65558	0.200425	1.68855
373.225	0.196988	1.65699	0.2006	1.69157
373.491	0.197315	1.6584	0.20077	1.69457
373.757	0.197641	1.65981	0.200936	1.69757
374.024	0.197968	1.66122	0.201097	1.70055
374.291	0.198294	1.66263	0.201253	1.70353
374.558	0.198619	1.66403	0.201404	1.70649
374.826	0.198944	1.66544	0.201551	1.70945
375.094	0.199269	1.66684	0.201692	1.7124
375.362	0.199593	1.66824	0.201827	1.71534
375.631	0.199917	1.66964	0.201958	1.71827
375.9	0.199837	1.67255	0.202083	1.72119
376.17	0.199619	1.67597	0.202202	1.72411
376.44	0.199403	1.67938	0.202316	1.72701
376.71	0.199188	1.68278	0.202425	1.72991
376.981	0.198975	1.68618	0.202527	1.7328
377.252	0.198764	1.68957	0.202623	1.73568
377.524	0.198555	1.69296	0.202714	1.73856
377.796	0.198347	1.69634	0.202799	1.74142
378.068	0.19814	1.69971	0.202877	1.74428
378.341	0.197935	1.70308	0.202949	1.74714
378.614	0.197732	1.70644	0.203015	1.74999
378.887	0.19753	1.70979	0.203075	1.75283
379.161	0.19733	1.71314	0.203128	1.75566
379.436	0.197131	1.71648	0.203175	1.75849
379.71	0.196934	1.71981	0.203215	1.76131
379.986	0.196738	1.72314	0.203248	1.76412
380.261	0.196544	1.72646	0.203275	1.76693
380.537	0.196351	1.72978	0.203295	1.76974
380.813	0.19616	1.73308	0.203308	1.77254
381.09	0.19597	1.73639	0.203315	1.77533
381.367	0.195781	1.73969	0.203314	1.77812
381.645	0.195594	1.74298	0.203307	1.7809
381.922	0.195408	1.74626	0.203292	1.78368
382.201	0.195224	1.74954	0.20327	1.78645
382.479	0.195041	1.75281	0.203242	1.78922
